age,income,previous_purchases,customer_tenure_days,avg_basket_size,discount,campaign_response,channel,purchase
35,48100.0,0,226,39.91,5,0.242,online,0
52,87900.0,3,59,49.83,10,0.112,in_store,0
42,46900.0,6,403,34.96,0,0.178,in_store,0
41,31400.0,0,169,28.11,25,0.045,online,0
43,74000.0,5,461,50.02,30,0.408,online,0
49,67200.0,0,756,43.9,15,0.141,online,1
55,96100.0,4,38,53.28,10,0.275,online,1
41,39200.0,4,373,38.33,25,0.114,in_store,0
41,51400.0,1,152,44.91,5,0.132,online,0
39,49200.0,1,562,34.69,5,0.0,online,0
23,47400.0,2,172,49.6,0,0.152,online,1
41,73600.0,5,287,65.71,10,0.129,in_store,1
42,25500.0,3,948,21.38,0,0.234,in_store,1
50,50800.0,2,678,46.32,15,0.07,online,1
48,67400.0,3,544,53.92,0,0.008,online,0
40,39900.0,2,368,34.99,10,0.084,online,0
31,63500.0,2,595,48.05,20,0.131,online,1
50,44700.0,3,375,40.2,5,0.02,online,1
34,35400.0,3,298,56.09,20,0.082,online,0
18,42700.0,1,496,42.96,0,0.06,in_store,0
40,45600.0,2,413,40.25,25,0.152,in_store,1
43,58700.0,3,1,55.0,25,0.201,in_store,0
52,68600.0,2,83,32.7,30,0.136,online,0
18,15000.0,2,1,27.8,0,0.137,online,1
44,15000.0,1,1,31.24,0,0.095,online,1
59,47600.0,8,730,38.17,20,0.217,in_store,1
53,73700.0,0,368,57.2,0,0.061,in_store,1
20,32200.0,2,71,14.44,20,0.041,in_store,1
43,42100.0,4,237,32.89,0,0.082,in_store,1
44,59100.0,4,771,40.23,20,0.208,in_store,1
28,55700.0,2,56,44.01,5,0.0,online,0
46,40400.0,3,66,33.43,20,0.158,online,1
63,47100.0,3,218,49.73,10,0.185,online,1
32,34600.0,2,1,33.45,20,0.0,in_store,1
36,39500.0,2,289,35.78,0,0.052,in_store,0
36,40800.0,4,633,25.44,5,0.096,in_store,1
67,65400.0,3,377,51.87,15,0.0,in_store,1
52,56700.0,5,543,48.89,0,0.061,online,0
45,60100.0,7,117,41.21,15,0.093,online,1
42,52800.0,2,238,35.66,25,0.194,in_store,1
33,53900.0,1,72,40.38,0,0.0,online,0
44,49100.0,3,246,31.26,0,0.097,online,0
27,45400.0,3,105,44.6,0,0.089,online,1
22,29900.0,1,344,38.5,25,0.236,in_store,1
47,50600.0,3,225,28.66,20,0.142,online,1
47,37200.0,3,323,34.69,15,0.108,online,1
62,61100.0,2,268,53.96,10,0.0,in_store,1
62,41300.0,1,1,38.19,0,0.135,in_store,0
36,49500.0,5,559,40.18,25,0.237,online,1
34,49500.0,3,260,27.65,20,0.206,in_store,1
42,34700.0,2,694,36.4,0,0.017,in_store,0
52,59400.0,4,912,41.53,0,0.057,in_store,1
49,58500.0,1,130,41.3,0,0.0,online,0
56,98600.0,5,724,52.65,0,0.169,in_store,0
48,35900.0,1,500,40.64,25,0.157,in_store,1
54,69600.0,3,533,55.92,0,0.081,in_store,1
34,22700.0,2,366,22.73,25,0.124,online,1
56,60900.0,2,353,46.65,10,0.189,in_store,1
24,36400.0,0,252,29.49,20,0.005,online,0
46,45100.0,2,547,48.13,0,0.0,online,1
53,65100.0,2,554,60.1,15,0.037,in_store,0
53,73200.0,3,423,45.16,10,0.184,in_store,1
45,34200.0,0,202,49.89,0,0.063,in_store,0
18,29900.0,0,120,26.77,0,0.0,online,0
47,50400.0,3,1,44.33,10,0.057,in_store,1
31,38400.0,1,170,43.81,0,0.0,in_store,1
41,60200.0,1,592,44.17,0,0.013,online,1
41,29500.0,1,235,23.11,20,0.133,online,0
42,22000.0,0,299,40.11,15,0.106,online,0
54,51500.0,3,1,46.47,20,0.014,in_store,1
21,38700.0,2,597,38.61,15,0.17,online,1
45,56200.0,3,1,41.79,20,0.148,online,0
45,57200.0,3,354,49.59,5,0.234,online,1
45,52400.0,4,184,49.76,30,0.208,online,1
31,54200.0,4,275,48.38,10,0.124,online,1
27,28000.0,2,323,28.32,0,0.159,in_store,1
45,38100.0,2,310,52.53,0,0.116,in_store,0
49,16100.0,1,309,18.18,20,0.175,in_store,1
40,53000.0,3,375,37.31,0,0.264,in_store,0
52,70000.0,5,321,38.87,0,0.07,in_store,0
42,70100.0,4,621,44.52,5,0.112,online,0
37,23400.0,2,135,30.29,0,0.168,online,1
45,42000.0,1,413,43.81,20,0.133,online,1
36,41500.0,1,1,48.68,10,0.0,online,1
31,25200.0,0,1,26.8,0,0.0,online,0
31,36700.0,2,4,28.97,0,0.0,in_store,0
33,32300.0,1,206,33.84,30,0.0,in_store,0
27,57500.0,1,251,31.93,10,0.015,in_store,0
38,17900.0,1,326,32.89,0,0.0,in_store,0
37,43300.0,2,227,39.11,0,0.125,in_store,0
34,59400.0,5,476,29.74,20,0.244,in_store,1
26,31400.0,0,447,31.79,0,0.115,online,1
19,27500.0,1,1,16.29,0,0.092,online,0
41,28700.0,3,168,28.5,0,0.0,online,0
53,67100.0,3,812,57.1,0,0.102,in_store,0
47,42100.0,1,1,39.47,0,0.26,in_store,1
41,37500.0,1,442,37.51,0,0.016,in_store,0
33,37500.0,2,259,29.15,30,0.017,online,1
62,53500.0,0,1,56.68,20,0.0,online,0
29,35600.0,1,35,22.29,10,0.129,online,1
31,53600.0,1,1,35.84,0,0.091,in_store,0
31,40900.0,1,495,31.58,25,0.174,online,1
24,44400.0,2,335,34.01,0,0.0,online,0
38,63300.0,4,515,47.81,15,0.103,in_store,0
43,71900.0,5,311,45.49,30,0.108,online,1
47,46700.0,1,367,42.29,0,0.024,online,1
37,48200.0,3,716,50.5,0,0.147,online,1
42,67100.0,4,373,37.79,30,0.136,online,1
29,62000.0,0,150,40.98,0,0.0,online,1
32,41400.0,3,398,40.35,0,0.073,online,1
29,47000.0,2,1,46.42,0,0.0,in_store,1
40,42800.0,1,408,33.06,25,0.131,in_store,0
49,66800.0,4,574,47.09,0,0.119,online,1
72,62200.0,3,61,45.73,0,0.05,in_store,0
45,24600.0,1,1,28.23,0,0.0,in_store,0
23,39200.0,1,52,40.3,0,0.0,in_store,1
39,40800.0,3,302,28.52,10,0.012,in_store,0
44,18100.0,2,400,30.17,20,0.193,in_store,0
27,40900.0,0,17,33.04,0,0.221,online,0
35,23300.0,2,308,19.96,15,0.045,in_store,0
42,68700.0,2,505,63.26,10,0.129,in_store,0
47,40500.0,0,403,28.25,0,0.161,in_store,1
45,30100.0,0,283,40.51,0,0.033,online,1
49,61800.0,1,257,33.2,0,0.064,in_store,0
41,20200.0,2,91,20.82,0,0.0,in_store,0
39,44500.0,1,1,45.7,20,0.012,online,1
38,56800.0,2,37,44.91,10,0.31,online,1
44,45900.0,3,475,38.56,0,0.103,online,1
37,52200.0,3,60,47.9,25,0.094,in_store,1
24,50800.0,1,1,23.45,15,0.053,online,0
26,22700.0,2,421,44.22,0,0.044,online,0
26,28800.0,1,69,30.05,0,0.147,in_store,0
22,15000.0,2,1,16.75,0,0.146,online,1
54,71500.0,3,772,46.99,10,0.169,online,0
28,42700.0,2,80,38.1,0,0.095,in_store,1
70,65800.0,6,527,45.27,15,0.273,in_store,1
40,56600.0,1,44,34.23,0,0.056,online,0
36,22600.0,1,1,34.48,0,0.16,online,0
56,62100.0,6,496,49.17,25,0.137,online,1
50,39500.0,1,234,33.01,0,0.106,in_store,1
18,15000.0,1,28,30.45,0,0.278,online,0
45,51300.0,3,655,49.05,25,0.028,online,1
31,27700.0,0,322,28.49,20,0.151,in_store,0
46,66300.0,2,618,48.94,0,0.029,online,1
18,28100.0,0,530,32.87,20,0.093,online,1
40,23700.0,2,372,35.27,0,0.054,online,1
36,31700.0,1,611,37.72,0,0.0,online,0
30,54000.0,1,279,39.88,20,0.158,online,0
47,42100.0,5,633,21.65,0,0.058,in_store,1
59,66900.0,6,332,37.47,15,0.269,in_store,1
40,67100.0,1,434,49.21,30,0.14,online,1
36,33900.0,1,481,28.73,0,0.0,in_store,0
26,48900.0,0,158,53.28,0,0.043,online,1
49,61400.0,3,489,36.56,0,0.187,online,1
58,40400.0,1,428,33.12,15,0.067,in_store,0
49,70900.0,4,732,61.18,20,0.056,in_store,0
18,49300.0,1,348,44.08,0,0.047,in_store,1
53,37000.0,5,317,28.15,0,0.139,in_store,1
53,56400.0,3,102,46.3,0,0.064,online,1
38,55100.0,3,562,43.21,0,0.193,in_store,1
41,48900.0,1,300,33.63,0,0.105,online,0
51,58900.0,4,121,37.53,5,0.0,in_store,1
41,45400.0,2,477,28.68,0,0.156,in_store,1
41,74400.0,4,333,44.55,20,0.096,in_store,1
41,23600.0,2,342,24.49,5,0.089,online,0
58,58200.0,3,426,30.8,20,0.222,online,0
25,39700.0,2,231,27.15,0,0.027,in_store,0
33,15000.0,1,90,34.44,0,0.009,in_store,1
37,25000.0,2,1,22.19,0,0.121,in_store,1
63,83400.0,6,854,58.38,0,0.208,in_store,1
35,43300.0,0,29,44.71,0,0.0,online,1
28,46000.0,0,290,36.65,15,0.0,online,1
28,15000.0,1,504,38.55,0,0.043,online,1
47,38400.0,4,505,54.15,0,0.048,in_store,1
38,37800.0,0,178,37.48,0,0.177,in_store,0
26,61300.0,1,157,40.56,0,0.04,online,0
20,30200.0,1,27,27.49,10,0.119,online,0
38,51900.0,2,890,50.83,25,0.057,in_store,0
31,27600.0,2,849,41.59,15,0.095,online,1
42,51100.0,2,1,55.82,15,0.111,in_store,0
65,62200.0,3,347,34.82,25,0.091,in_store,0
33,23500.0,2,1,29.59,0,0.005,in_store,0
36,37500.0,1,664,38.48,0,0.032,in_store,0
36,58200.0,3,78,46.83,0,0.121,online,1
25,26500.0,2,273,31.23,0,0.095,online,1
23,46600.0,1,82,42.55,5,0.09,online,0
35,32200.0,2,567,30.8,0,0.146,online,1
37,36200.0,4,620,36.75,0,0.057,in_store,0
38,60500.0,2,1,39.33,20,0.066,online,0
47,66900.0,4,518,51.03,15,0.13,online,1
40,44500.0,1,317,56.51,10,0.04,in_store,0
53,59200.0,2,358,50.06,0,0.021,in_store,0
57,56400.0,0,253,42.97,20,0.074,in_store,0
21,56500.0,1,137,36.09,0,0.157,in_store,1
43,46100.0,0,2,43.8,20,0.0,online,0
48,35300.0,2,526,22.11,0,0.123,in_store,1
51,15000.0,2,1,14.53,20,0.025,in_store,0
44,44300.0,3,163,36.8,0,0.174,online,0
54,26000.0,1,25,18.65,0,0.154,in_store,0
46,43400.0,2,582,41.06,0,0.15,in_store,0
39,50800.0,1,497,40.14,0,0.173,in_store,1
35,54000.0,0,718,44.52,25,0.0,online,1
49,53300.0,4,273,36.26,25,0.173,in_store,1
18,27100.0,1,315,36.89,0,0.104,online,0
20,27300.0,0,115,29.03,20,0.086,in_store,1
54,63000.0,5,686,55.28,25,0.159,in_store,0
59,48500.0,5,437,34.89,0,0.165,in_store,1
49,58300.0,2,167,46.02,0,0.237,online,0
30,52400.0,1,425,36.61,25,0.023,in_store,1
32,64400.0,2,553,46.92,20,0.095,online,0
50,59500.0,4,387,45.23,25,0.132,online,1
31,18600.0,2,419,37.86,0,0.068,online,0
43,54100.0,3,205,45.74,0,0.216,in_store,1
43,48200.0,1,246,46.08,0,0.031,in_store,0
45,52900.0,2,302,39.87,20,0.109,online,1
33,36600.0,3,317,29.03,0,0.198,in_store,0
27,46000.0,0,82,52.42,0,0.008,online,0
35,46000.0,1,494,32.66,0,0.014,online,0
44,70500.0,4,959,40.82,20,0.064,online,0
26,49800.0,0,218,31.17,20,0.131,online,0
40,38200.0,2,120,32.78,20,0.095,online,0
63,60100.0,6,481,49.18,0,0.101,in_store,1
56,46600.0,1,743,38.98,0,0.142,online,1
35,66400.0,1,11,41.58,30,0.047,in_store,0
39,29200.0,2,490,33.82,20,0.068,online,0
43,43300.0,2,440,40.74,25,0.208,in_store,1
48,57100.0,1,472,37.37,0,0.006,online,1
44,56700.0,1,105,60.81,20,0.022,in_store,1
50,69700.0,7,808,35.18,30,0.144,online,0
48,59500.0,6,626,29.33,0,0.208,in_store,0
58,55500.0,5,687,42.75,15,0.215,online,1
58,66000.0,3,427,41.39,0,0.081,in_store,1
32,30700.0,2,1,37.2,0,0.036,online,0
46,25200.0,4,64,26.59,0,0.113,online,0
45,76400.0,5,160,62.56,10,0.13,online,1
39,42100.0,1,367,41.17,0,0.145,in_store,1
23,48300.0,1,421,30.58,20,0.018,online,1
31,42200.0,4,696,52.94,0,0.134,online,1
47,50400.0,4,393,45.6,20,0.075,in_store,1
54,53200.0,4,596,29.65,0,0.176,online,0
48,51000.0,5,736,32.74,0,0.118,online,1
48,61600.0,6,196,30.23,20,0.006,in_store,1
53,50300.0,1,29,29.8,0,0.163,online,1
60,71100.0,2,124,49.77,15,0.136,in_store,1
57,56200.0,4,895,35.83,10,0.148,in_store,0
47,47000.0,3,189,41.96,0,0.181,in_store,1
36,31600.0,3,293,23.53,20,0.15,online,1
39,34700.0,1,97,35.13,0,0.09,online,1
57,50300.0,1,9,60.47,0,0.0,online,1
43,66100.0,1,274,42.74,0,0.0,online,1
24,34800.0,3,38,40.45,0,0.078,in_store,0
24,29900.0,1,241,38.56,20,0.165,in_store,0
28,53800.0,2,543,35.4,0,0.037,online,1
22,23900.0,2,1,31.34,0,0.111,in_store,0
35,21800.0,2,1,27.07,0,0.011,online,1
56,71400.0,1,467,46.6,0,0.146,online,1
32,47900.0,0,1,45.44,0,0.0,online,1
35,60600.0,4,208,42.56,20,0.206,in_store,1
57,64100.0,7,796,37.08,20,0.177,in_store,1
33,55700.0,0,330,38.78,0,0.103,in_store,1
34,50100.0,2,161,38.27,15,0.122,in_store,0
61,62800.0,1,134,42.58,15,0.146,online,1
27,16300.0,0,245,38.34,0,0.0,in_store,1
61,45800.0,4,950,35.09,15,0.134,in_store,1
41,53100.0,4,597,43.43,0,0.021,in_store,1
52,29200.0,1,217,24.47,0,0.07,in_store,0
40,34500.0,2,408,43.67,0,0.045,in_store,1
31,44000.0,1,1,40.77,5,0.071,online,1
40,32100.0,3,137,28.02,0,0.124,online,1
40,36800.0,2,692,35.94,25,0.098,online,0
42,53700.0,1,181,39.68,20,0.0,online,0
26,44900.0,1,420,41.31,15,0.05,in_store,1
58,53900.0,1,217,37.38,25,0.0,in_store,1
50,65000.0,2,190,56.2,30,0.117,online,1
51,33700.0,2,284,32.8,0,0.095,in_store,0
39,35500.0,1,413,34.16,20,0.019,online,0
26,22400.0,2,370,20.71,25,0.083,in_store,1
33,22700.0,1,1,24.14,15,0.106,in_store,0
23,15000.0,2,203,18.59,0,0.212,online,1
29,55000.0,1,209,46.44,5,0.188,online,1
43,25700.0,5,642,29.79,0,0.139,in_store,0
27,56800.0,2,1,57.31,0,0.128,in_store,1
37,30600.0,0,460,19.25,0,0.071,online,0
31,61000.0,3,582,42.37,0,0.211,in_store,0
48,51600.0,4,30,47.48,0,0.117,online,0
49,47800.0,1,148,29.42,0,0.0,in_store,0
32,39800.0,2,96,40.58,0,0.08,online,1
44,46700.0,2,416,37.62,20,0.075,in_store,1
41,38400.0,1,588,29.72,0,0.0,in_store,0
43,45400.0,2,1,43.23,0,0.054,online,1
40,40900.0,1,164,29.03,0,0.096,in_store,0
23,33700.0,0,1,31.82,0,0.018,in_store,1
39,18600.0,0,235,22.71,0,0.0,in_store,1
40,66800.0,1,55,43.48,0,0.123,online,1
43,27900.0,0,41,18.01,0,0.208,in_store,0
39,36200.0,0,247,34.62,0,0.0,in_store,1
34,62300.0,2,128,36.05,20,0.0,in_store,1
51,64200.0,1,370,37.52,10,0.142,online,1
39,39100.0,2,38,48.74,0,0.0,online,0
45,45900.0,3,580,31.08,0,0.155,in_store,1
53,33500.0,4,16,32.6,0,0.026,online,0
32,38500.0,2,311,32.81,0,0.0,in_store,1
28,17000.0,1,611,11.84,25,0.223,in_store,1
36,15000.0,1,310,32.45,20,0.0,online,0
55,56000.0,5,390,29.28,20,0.153,online,0
21,33500.0,4,419,20.18,0,0.003,in_store,0
37,65600.0,4,597,53.25,5,0.135,in_store,1
22,39000.0,0,222,34.3,0,0.076,online,0
25,20600.0,0,199,20.15,0,0.0,online,0
37,27100.0,2,390,12.53,0,0.095,online,0
27,35200.0,0,199,33.08,0,0.053,online,0
48,57000.0,2,41,46.23,30,0.193,online,1
58,57700.0,5,784,47.75,25,0.276,online,1
41,47900.0,2,263,34.91,0,0.082,in_store,1
28,21900.0,1,697,15.19,0,0.055,online,1
41,37000.0,2,1,37.75,0,0.089,in_store,1
48,78200.0,5,446,64.73,0,0.146,in_store,1
71,52300.0,3,30,42.05,20,0.097,in_store,0
49,43500.0,0,211,38.7,0,0.077,online,1
31,51300.0,4,429,34.42,0,0.045,in_store,0
53,48600.0,2,451,47.91,0,0.177,online,1
74,98700.0,8,564,54.29,15,0.324,in_store,1
39,84600.0,2,295,46.74,0,0.08,in_store,1
50,41000.0,2,195,20.11,20,0.204,online,0
23,72400.0,3,202,49.2,15,0.087,in_store,1
29,38100.0,1,288,17.89,15,0.053,in_store,0
43,52300.0,1,309,36.32,20,0.082,online,1
19,45000.0,0,768,37.62,0,0.011,in_store,1
42,43300.0,2,1,29.03,15,0.062,in_store,0
60,88600.0,3,282,53.16,15,0.0,in_store,1
26,15000.0,1,1,26.97,15,0.235,online,0
28,28600.0,1,4,40.04,0,0.108,in_store,0
18,55000.0,2,62,48.75,0,0.106,online,0
35,39400.0,0,119,53.06,15,0.058,online,0
20,37100.0,0,335,19.8,0,0.035,in_store,1
42,62300.0,7,1047,47.09,25,0.25,online,0
34,44800.0,1,72,28.93,25,0.0,in_store,0
39,58500.0,4,133,49.36,0,0.031,in_store,1
60,49700.0,3,187,44.41,0,0.029,online,0
35,39900.0,2,1,25.2,10,0.076,online,0
43,53900.0,5,260,52.98,0,0.274,in_store,0
52,52200.0,4,587,39.68,0,0.13,in_store,0
34,35600.0,0,276,32.36,0,0.08,in_store,1
46,32700.0,5,326,33.7,0,0.193,online,0
44,62800.0,1,243,41.77,10,0.064,in_store,0
49,50700.0,1,381,37.88,25,0.093,in_store,0
41,29800.0,2,6,43.34,10,0.124,online,0
39,40200.0,2,417,34.91,0,0.191,online,1
33,49200.0,0,1,45.53,0,0.0,in_store,1
34,54600.0,1,18,41.1,15,0.067,in_store,0
32,75100.0,0,273,30.8,25,0.036,in_store,0
34,15000.0,1,620,13.77,25,0.112,in_store,1
39,50000.0,3,112,48.37,20,0.02,online,0
34,35500.0,0,310,33.06,20,0.0,in_store,1
49,51200.0,1,476,42.29,25,0.107,online,1
18,31500.0,2,545,17.02,5,0.215,in_store,0
45,36300.0,1,217,30.57,0,0.0,in_store,0
49,43600.0,0,434,46.34,0,0.089,online,1
36,21500.0,0,968,19.06,0,0.14,online,0
28,34400.0,1,1,26.27,0,0.067,online,1
46,53200.0,2,1312,27.79,25,0.19,in_store,1
33,39900.0,0,118,28.42,0,0.0,in_store,1
43,65100.0,0,33,39.2,0,0.0,in_store,1
43,64200.0,4,320,50.82,15,0.031,online,0
40,33400.0,1,445,40.37,20,0.0,in_store,1
42,44800.0,3,297,32.47,0,0.136,in_store,0
47,34900.0,1,1,44.23,20,0.122,in_store,1
42,19600.0,2,1,39.66,0,0.212,in_store,0
45,27900.0,1,5,24.56,0,0.032,online,1
26,50300.0,1,99,35.41,30,0.197,in_store,1
42,62200.0,2,52,33.76,15,0.047,in_store,0
36,44100.0,3,449,39.88,0,0.212,online,1
38,36800.0,4,129,30.31,0,0.185,online,0
47,40800.0,2,106,21.13,30,0.279,online,1
25,53100.0,1,1,45.47,0,0.022,online,0
39,39500.0,3,272,38.03,0,0.135,online,0
35,40100.0,2,233,36.07,10,0.039,in_store,0
22,32200.0,2,1,17.02,0,0.063,in_store,1
46,40400.0,2,305,28.06,0,0.0,online,0
47,37800.0,2,179,40.57,0,0.0,in_store,0
62,59300.0,6,323,48.66,30,0.239,online,0
31,26800.0,3,122,37.38,0,0.095,online,1
47,42300.0,1,1,40.26,0,0.132,in_store,0
32,48700.0,3,899,48.6,5,0.046,in_store,0
37,50100.0,3,524,47.24,25,0.089,in_store,1
36,21200.0,0,1,42.98,0,0.05,in_store,1
56,49200.0,5,167,11.03,0,0.103,online,0
28,15000.0,1,1,26.21,20,0.211,online,1
42,57100.0,3,242,46.32,10,0.0,in_store,0
39,41700.0,1,135,29.43,15,0.0,in_store,1
36,46700.0,3,283,32.97,25,0.011,in_store,0
39,42700.0,1,128,35.76,0,0.03,online,0
56,53400.0,4,363,45.5,20,0.089,in_store,0
21,22400.0,1,1,29.3,0,0.174,in_store,0
52,67900.0,4,777,52.24,0,0.082,online,1
45,59700.0,2,445,45.92,0,0.224,online,1
43,58400.0,0,267,40.59,0,0.139,in_store,0
46,51000.0,3,240,36.24,10,0.104,in_store,1
45,64600.0,3,198,45.24,20,0.16,online,0
18,21200.0,2,349,29.83,0,0.031,online,0
35,41200.0,2,263,33.24,0,0.128,in_store,0
37,22600.0,1,1,33.67,10,0.037,online,0
54,68700.0,2,208,48.47,25,0.137,online,1
38,26600.0,2,1,32.89,0,0.14,in_store,1
31,30400.0,1,1,35.6,0,0.067,online,1
55,65500.0,2,480,61.31,25,0.149,in_store,0
46,58400.0,1,347,44.54,5,0.089,online,0
22,15000.0,0,585,30.81,0,0.123,in_store,1
31,37800.0,1,325,29.96,30,0.127,in_store,1
46,47200.0,1,448,41.46,20,0.117,in_store,1
47,45000.0,2,23,29.24,0,0.097,in_store,0
55,49900.0,3,55,44.3,0,0.196,in_store,0
43,43500.0,1,1,42.06,0,0.045,in_store,1
44,42800.0,1,427,35.49,0,0.0,in_store,1
61,47000.0,6,416,44.43,10,0.254,online,1
39,40200.0,1,352,52.34,20,0.0,in_store,0
45,68100.0,2,1,52.38,5,0.141,online,1
37,33000.0,2,120,33.47,0,0.18,in_store,1
52,65000.0,0,229,59.24,20,0.091,online,0
37,61600.0,3,308,45.06,0,0.2,in_store,1
36,45400.0,2,282,43.71,30,0.248,in_store,1
40,53300.0,2,719,40.75,0,0.09,in_store,0
20,35500.0,1,399,29.62,25,0.0,online,0
63,57700.0,3,202,51.92,15,0.163,online,0
40,48200.0,2,187,25.16,10,0.196,in_store,0
45,41500.0,2,168,35.38,15,0.114,in_store,1
27,47000.0,3,1,35.29,20,0.284,in_store,0
46,59500.0,3,301,35.19,0,0.148,in_store,1
44,28000.0,0,23,37.85,10,0.215,in_store,1
47,50200.0,2,1,35.16,0,0.084,online,0
19,25800.0,1,126,30.34,15,0.089,online,0
43,54400.0,4,1,43.02,0,0.122,online,1
24,36700.0,3,273,32.16,0,0.0,in_store,0
61,65800.0,5,567,49.55,0,0.22,in_store,0
62,70900.0,8,552,45.86,10,0.202,in_store,0
48,59500.0,3,44,36.45,20,0.008,online,1
39,53700.0,3,394,51.38,10,0.082,in_store,1
43,65900.0,3,162,42.15,0,0.211,in_store,1
44,21400.0,2,790,26.47,0,0.082,in_store,0
40,48400.0,3,288,18.15,5,0.06,online,0
22,55300.0,1,1,39.39,20,0.017,in_store,1
49,34200.0,2,419,34.42,0,0.13,in_store,1
71,83400.0,4,356,44.58,25,0.14,online,1
39,59100.0,3,309,39.76,10,0.171,in_store,1
41,51100.0,6,1080,56.71,25,0.145,in_store,1
45,63100.0,1,67,36.02,15,0.0,in_store,1
36,39500.0,4,296,38.66,5,0.162,online,0
41,50100.0,1,138,48.73,10,0.112,online,0
62,57000.0,4,51,38.98,0,0.051,in_store,1
46,34800.0,3,473,24.61,0,0.132,online,0
42,67800.0,2,1,33.33,0,0.192,in_store,0
41,48700.0,2,184,36.91,30,0.145,in_store,1
30,25400.0,1,41,21.66,0,0.105,in_store,0
18,15000.0,1,2,21.85,0,0.092,online,1
27,84900.0,2,164,52.6,15,0.071,online,0
58,37900.0,6,733,34.82,5,0.095,in_store,0
28,63000.0,1,122,40.17,0,0.17,in_store,0
54,61700.0,4,448,44.59,15,0.161,online,1
39,44600.0,4,398,36.26,0,0.094,in_store,1
33,22400.0,1,318,24.33,0,0.116,in_store,0
26,26000.0,2,1,40.21,0,0.083,online,0
41,57200.0,1,1,36.93,5,0.153,online,1
18,37800.0,1,223,28.63,0,0.085,online,0
45,38600.0,4,33,30.98,10,0.206,online,1
31,48600.0,3,1,51.12,20,0.128,online,1
55,60900.0,2,57,54.02,0,0.091,in_store,1
43,29800.0,1,248,40.57,0,0.016,in_store,0
37,41400.0,2,569,36.34,0,0.218,in_store,0
21,38200.0,0,641,21.19,0,0.0,online,1
35,33400.0,0,1,36.96,0,0.048,online,0
21,51100.0,0,309,45.3,15,0.015,online,0
34,51900.0,2,357,26.57,20,0.049,in_store,0
68,45200.0,6,269,32.5,10,0.167,online,1
18,17400.0,1,382,9.6,0,0.0,online,1
23,23300.0,2,119,21.53,30,0.193,in_store,1
37,15900.0,0,374,29.97,0,0.132,in_store,1
47,51900.0,3,25,40.37,0,0.0,in_store,1
35,26400.0,1,27,36.65,5,0.0,in_store,0
32,15000.0,1,116,25.38,0,0.0,in_store,1
29,17300.0,2,306,21.32,25,0.271,in_store,1
38,21700.0,1,86,35.1,20,0.042,in_store,1
50,74100.0,5,343,47.12,5,0.236,in_store,1
26,31700.0,1,105,26.45,0,0.0,online,0
41,73200.0,4,186,51.48,15,0.066,in_store,0
39,52100.0,4,598,29.68,0,0.177,in_store,0
39,26100.0,1,1,39.26,0,0.275,in_store,1
25,26200.0,0,1,36.55,25,0.041,in_store,0
24,43500.0,1,359,43.87,20,0.213,in_store,1
39,56800.0,2,382,46.07,0,0.065,in_store,1
31,18500.0,1,123,23.57,25,0.14,online,1
50,23400.0,2,1,44.5,0,0.308,in_store,0
36,49000.0,6,611,42.97,10,0.241,online,1
49,57500.0,2,279,45.52,0,0.01,online,1
45,68100.0,5,834,44.93,0,0.141,in_store,1
36,54600.0,0,1,28.21,0,0.122,in_store,1
32,61400.0,1,146,51.68,0,0.007,in_store,1
42,50500.0,0,1,48.29,0,0.158,in_store,0
56,73300.0,4,594,51.59,15,0.063,online,1
57,67900.0,7,411,34.87,0,0.246,in_store,1
28,45300.0,5,459,30.98,10,0.098,in_store,0
26,23600.0,2,1,24.72,5,0.091,in_store,0
47,55400.0,3,577,36.82,0,0.18,online,1
59,83400.0,4,481,44.2,10,0.284,in_store,1
28,60000.0,1,330,36.62,0,0.067,in_store,0
45,62700.0,3,438,37.01,15,0.126,in_store,1
53,30500.0,3,310,40.81,10,0.134,in_store,0
43,64500.0,2,445,50.96,15,0.164,online,0
30,15000.0,1,303,15.55,20,0.07,online,0
39,21600.0,2,850,46.16,0,0.12,online,0
51,47600.0,4,676,30.83,20,0.09,online,1
53,64000.0,4,583,61.87,5,0.0,in_store,0
22,37000.0,2,403,33.36,5,0.288,online,0
26,34700.0,1,544,42.69,0,0.149,in_store,1
38,41900.0,1,116,25.47,0,0.194,online,1
40,26100.0,2,196,45.17,0,0.217,online,1
35,16400.0,0,104,23.2,0,0.057,online,0
29,46900.0,2,321,29.96,20,0.0,online,0
41,54500.0,1,1,44.43,0,0.149,in_store,1
20,53900.0,2,734,37.13,0,0.046,in_store,0
34,48800.0,1,293,32.7,15,0.0,in_store,0
34,38000.0,0,3,39.51,10,0.117,in_store,1
28,50800.0,1,244,38.59,15,0.194,in_store,1
23,46500.0,3,297,43.52,20,0.114,online,0
19,34400.0,1,73,31.33,0,0.0,in_store,1
34,15000.0,0,170,23.41,20,0.0,in_store,0
45,18600.0,1,375,25.16,0,0.054,online,0
33,57800.0,2,317,48.91,20,0.164,online,0
33,45700.0,1,464,23.79,0,0.088,online,0
51,39000.0,1,87,42.09,0,0.11,online,0
38,51000.0,1,279,35.43,20,0.0,online,1
39,40500.0,1,1,32.06,20,0.109,online,1
35,36600.0,2,683,22.1,0,0.051,in_store,0
38,50200.0,3,149,33.94,0,0.25,in_store,1
20,15000.0,1,875,43.87,0,0.167,in_store,0
37,52500.0,0,1,44.73,10,0.004,online,0
