customer_id,age,income,previous_purchases,campaign_response,customer_tenure_days,channel,avg_basket_size,discount,purchase
2030,34,48800.0,2,0.24,624,in_store,31.8,0,1
3254,52,73500.0,2,0.132,1,online,57.64,5,1
2481,62,75200.0,5,0.065,380,online,43.9,0,1
3728,48,41100.0,4,0.126,760,online,32.49,20,0
1351,37,49000.0,7,0.281,812,online,35.37,15,0
2516,33,38500.0,1,0.201,1,in_store,38.59,25,0
113,33,40700.0,0,0.097,1,online,46.1,0,0
3149,61,66800.0,5,0.231,46,in_store,36.48,15,1
264,33,48500.0,2,0.129,361,in_store,40.98,0,1
1394,46,49400.0,2,0.059,282,in_store,48.59,20,0
1906,26,47000.0,2,0.214,291,in_store,49.64,0,0
1187,36,46000.0,2,0.101,387,online,45.53,5,0
2368,35,48800.0,3,0.036,1,online,34.01,0,0
57,37,39200.0,2,0.11,459,online,36.73,0,0
1310,36,20900.0,0,0.024,1,in_store,37.0,20,0
696,31,72100.0,3,0.153,422,in_store,45.89,0,0
4213,47,63300.0,2,0.08,200,in_store,45.45,0,1
4763,44,45300.0,7,0.222,349,in_store,29.23,25,1
1752,33,38300.0,2,0.156,151,in_store,41.29,0,1
1925,39,44200.0,0,0.0,55,online,45.55,25,1
4031,25,35600.0,2,0.124,647,online,32.78,0,0
320,26,39400.0,2,0.033,246,in_store,23.24,5,0
2338,50,37100.0,3,0.134,198,in_store,30.74,30,1
683,55,50200.0,3,0.213,452,online,31.78,5,0
2331,29,38700.0,0,0.014,1,online,30.5,30,1
4697,49,45100.0,1,0.0,440,online,37.53,25,0
3566,60,46000.0,0,0.069,129,in_store,28.58,0,1
3524,21,25500.0,1,0.138,476,in_store,33.48,0,1
3857,26,18400.0,1,0.043,21,online,14.93,5,1
287,43,33300.0,3,0.101,361,online,33.8,0,1
2187,39,35400.0,2,0.212,183,in_store,35.2,20,1
4274,62,67300.0,4,0.091,490,in_store,35.1,0,1
3362,18,25500.0,0,0.057,93,in_store,26.89,0,1
1745,48,58900.0,4,0.131,703,online,36.63,5,1
1741,35,21400.0,2,0.033,933,online,18.01,0,1
3516,36,15000.0,3,0.158,531,online,19.15,30,0
1836,41,46300.0,7,0.358,1,in_store,39.21,0,1
2099,18,27400.0,1,0.0,266,online,19.37,20,0
737,49,58500.0,3,0.113,207,in_store,35.42,0,1
3351,41,49700.0,4,0.153,318,in_store,35.63,0,0
337,32,51700.0,2,0.153,420,in_store,33.81,10,1
3502,56,59700.0,0,0.193,299,in_store,42.9,0,1
4562,31,36400.0,2,0.033,327,online,26.06,0,1
2657,43,30900.0,4,0.143,635,online,34.3,0,0
4415,38,74600.0,0,0.0,646,online,45.49,15,1
1072,27,16300.0,0,0.136,256,online,30.07,0,0
2306,34,34600.0,0,0.0,285,in_store,31.2,0,1
1698,68,58000.0,0,0.007,273,in_store,57.35,25,1
3593,62,62000.0,3,0.172,185,in_store,43.57,10,0
3634,38,59700.0,3,0.134,347,in_store,38.27,0,0
4123,28,27300.0,1,0.15,366,online,24.75,0,0
4955,53,15000.0,4,0.089,200,online,31.4,15,0
3382,44,46800.0,2,0.0,227,in_store,49.68,0,0
1489,44,36700.0,2,0.131,233,in_store,37.86,0,1
499,18,40800.0,0,0.092,520,online,28.56,20,1
4355,28,21600.0,2,0.262,473,in_store,33.54,0,1
3246,44,42000.0,3,0.171,370,in_store,38.73,0,0
2573,58,49600.0,0,0.119,213,online,28.98,5,0
2601,33,44300.0,3,0.071,586,in_store,36.31,0,1
3289,35,32100.0,5,0.213,912,online,22.33,20,0
4423,23,30100.0,1,0.073,32,in_store,38.18,0,1
2146,32,33200.0,0,0.0,237,online,28.22,5,0
1611,43,15000.0,2,0.056,160,in_store,24.69,0,1
2352,47,48700.0,3,0.015,237,in_store,45.89,0,0
4202,18,15600.0,0,0.062,275,online,28.8,20,0
3249,50,72000.0,3,0.092,599,in_store,51.08,15,1
1023,45,46700.0,3,0.108,342,online,42.21,10,1
2298,31,35400.0,4,0.189,201,in_store,38.4,0,0
4897,47,48400.0,1,0.057,9,online,31.7,15,0
2705,43,48900.0,3,0.06,212,in_store,42.16,25,1
3079,25,44200.0,2,0.048,1,in_store,27.41,25,1
2046,28,39100.0,1,0.123,1,in_store,25.8,10,1
666,20,30000.0,1,0.027,1,in_store,24.3,0,1
3951,31,58600.0,2,0.102,1,in_store,45.95,0,1
2654,30,37400.0,4,0.249,211,in_store,19.68,20,1
1927,33,20300.0,4,0.193,358,in_store,19.13,15,1
4276,35,58500.0,3,0.272,1,in_store,46.8,30,0
2182,43,52600.0,7,0.152,531,in_store,37.33,10,1
1018,37,20600.0,1,0.021,455,in_store,38.98,20,0
558,28,44400.0,3,0.116,540,online,32.98,15,1
2415,53,28200.0,3,0.221,233,online,29.62,25,1
1208,29,26100.0,1,0.0,453,in_store,41.48,10,1
3868,60,72800.0,2,0.0,646,online,42.01,0,1
2672,57,75800.0,6,0.161,854,in_store,54.05,30,1
4380,24,38000.0,1,0.196,17,online,27.72,15,0
1511,41,36300.0,1,0.092,375,online,22.36,0,1
4288,32,24300.0,0,0.009,188,online,45.6,25,1
246,25,37000.0,2,0.156,298,online,14.88,20,1
1164,22,25600.0,0,0.0,168,in_store,27.96,0,1
4400,25,34600.0,0,0.0,1,in_store,46.82,0,1
267,42,24200.0,1,0.075,72,online,25.96,0,1
3075,55,88000.0,3,0.123,427,online,62.1,0,1
1115,41,52700.0,2,0.265,457,in_store,54.18,0,1
64,47,47000.0,2,0.001,107,in_store,30.53,0,1
2608,38,26500.0,2,0.056,102,online,36.21,20,0
4972,23,49800.0,1,0.104,308,online,39.43,0,0
2979,33,52000.0,3,0.168,494,online,43.9,20,1
3027,49,65900.0,1,0.0,95,online,51.17,20,0
3092,32,100200.0,3,0.05,84,in_store,64.74,15,0
3920,45,32500.0,1,0.018,1,in_store,35.0,20,0
4352,26,41800.0,2,0.116,74,online,29.68,0,1
2275,42,31500.0,1,0.04,644,in_store,26.62,0,0
2578,28,36700.0,1,0.107,346,in_store,38.6,20,0
3517,45,19100.0,3,0.108,1,in_store,24.92,0,0
1238,47,30600.0,2,0.042,567,in_store,22.23,5,1
104,49,49700.0,5,0.094,243,in_store,49.32,20,0
2659,38,44500.0,0,0.039,242,online,31.43,0,0
273,39,35400.0,2,0.058,496,online,28.72,20,0
509,33,43100.0,1,0.165,401,online,34.19,20,1
4347,29,26200.0,3,0.176,367,in_store,49.36,25,1
4944,31,23800.0,2,0.264,204,in_store,36.73,0,0
4075,25,26300.0,1,0.092,1,in_store,32.46,15,1
866,50,27700.0,1,0.109,1,online,27.14,20,1
4198,20,56000.0,2,0.0,160,in_store,51.87,0,1
909,41,56800.0,0,0.065,360,in_store,38.91,20,1
3476,47,25800.0,3,0.232,264,online,39.27,0,1
4110,40,43600.0,2,0.181,795,in_store,43.86,0,0
3915,18,45900.0,0,0.058,132,online,45.7,0,0
1628,59,54900.0,5,0.185,966,online,28.12,0,0
4973,52,51300.0,2,0.0,613,online,46.83,20,1
1523,37,59400.0,3,0.088,558,online,50.09,20,1
836,29,15000.0,1,0.136,910,online,30.53,20,1
359,30,32000.0,2,0.194,476,online,22.29,0,1
139,64,53500.0,7,0.156,702,online,52.98,20,1
300,44,54200.0,0,0.0,675,in_store,38.04,20,1
1557,31,48500.0,1,0.0,1,in_store,29.31,25,1
1004,48,60100.0,3,0.249,3,in_store,58.94,25,1
383,21,22100.0,1,0.016,154,online,19.2,0,1
942,51,30800.0,1,0.178,226,online,28.41,15,0
4228,63,49200.0,6,0.151,291,online,44.78,10,1
4553,32,80300.0,2,0.03,102,in_store,43.61,0,1
762,48,59500.0,3,0.0,230,online,28.44,25,1
1731,39,58500.0,5,0.06,941,in_store,46.11,0,1
2824,28,60800.0,2,0.092,559,in_store,33.68,20,0
4731,38,31400.0,1,0.058,356,online,39.58,30,1
2102,19,15000.0,4,0.296,593,online,25.93,20,0
4609,26,59100.0,2,0.093,367,in_store,47.13,0,1
899,46,56100.0,6,0.118,920,in_store,35.02,20,1
4018,52,54900.0,3,0.186,280,online,40.3,25,1
3803,37,40400.0,3,0.139,309,online,49.82,25,1
1403,38,44400.0,5,0.087,592,in_store,30.37,0,1
2380,39,40900.0,1,0.031,1,in_store,39.11,20,0
3804,44,42900.0,3,0.0,1,online,36.9,0,1
4397,41,84600.0,3,0.095,1,in_store,48.82,10,1
2971,52,54900.0,4,0.0,734,online,33.44,0,0
1513,51,59300.0,1,0.128,363,in_store,42.08,20,1
1189,47,76000.0,8,0.286,487,in_store,56.17,5,1
3771,35,35300.0,4,0.065,88,in_store,38.25,0,1
4929,58,58000.0,2,0.33,69,online,44.15,0,0
3895,48,59800.0,5,0.063,356,in_store,33.71,20,0
3949,39,38400.0,4,0.154,224,in_store,33.63,25,0
109,50,48500.0,1,0.0,260,in_store,49.8,0,0
2749,38,24500.0,2,0.012,93,in_store,39.8,0,0
2324,40,57900.0,1,0.0,1,in_store,40.65,20,0
3504,26,15000.0,2,0.0,1,in_store,20.74,0,0
59,30,39500.0,1,0.172,80,in_store,33.93,25,1
77,35,48100.0,0,0.242,226,online,39.91,5,0
797,52,87900.0,3,0.112,59,in_store,49.83,10,0
369,42,46900.0,6,0.178,403,in_store,34.96,0,0
4916,41,31400.0,0,0.045,169,online,28.11,25,0
786,43,74000.0,5,0.408,461,online,50.02,30,0
2104,49,67200.0,0,0.141,756,online,43.9,15,1
4392,55,96100.0,4,0.275,38,online,53.28,10,1
2035,41,39200.0,4,0.114,373,in_store,38.33,25,0
2124,41,51400.0,1,0.132,152,online,44.91,5,0
3779,39,49200.0,1,0.0,562,online,34.69,5,0
2414,23,47400.0,2,0.152,172,online,49.6,0,1
1729,41,73600.0,5,0.129,287,in_store,65.71,10,1
122,42,25500.0,3,0.234,948,in_store,21.38,0,1
1871,50,50800.0,2,0.07,678,online,46.32,15,1
2385,48,67400.0,3,0.008,544,online,53.92,0,0
3661,40,39900.0,2,0.084,368,online,34.99,10,0
911,31,63500.0,2,0.131,595,online,48.05,20,1
125,50,44700.0,3,0.02,375,online,40.2,5,1
4478,34,35400.0,3,0.082,298,online,56.09,20,0
1587,18,42700.0,1,0.06,496,in_store,42.96,0,0
1258,40,45600.0,2,0.152,413,in_store,40.25,25,1
3457,43,58700.0,3,0.201,1,in_store,55.0,25,0
3497,52,68600.0,2,0.136,83,online,32.7,30,0
3399,18,15000.0,2,0.137,1,online,27.8,0,1
1179,44,15000.0,1,0.095,1,online,31.24,0,1
2856,59,47600.0,8,0.217,730,in_store,38.17,20,1
3486,53,73700.0,0,0.061,368,in_store,57.2,0,1
4589,20,32200.0,2,0.041,71,in_store,14.44,20,1
2119,43,42100.0,4,0.082,237,in_store,32.89,0,1
443,44,59100.0,4,0.208,771,in_store,40.23,20,1
3101,28,55700.0,2,0.0,56,online,44.01,5,0
2887,46,40400.0,3,0.158,66,online,33.43,20,1
926,63,47100.0,3,0.185,218,online,49.73,10,1
2348,32,34600.0,2,0.0,1,in_store,33.45,20,1
2375,36,39500.0,2,0.052,289,in_store,35.78,0,0
4781,36,40800.0,4,0.096,633,in_store,25.44,5,1
1412,67,65400.0,3,0.0,377,in_store,51.87,15,1
3483,52,56700.0,5,0.061,543,online,48.89,0,0
3023,45,60100.0,7,0.093,117,online,41.21,15,1
1510,42,52800.0,2,0.194,238,in_store,35.66,25,1
1228,33,53900.0,1,0.0,72,online,40.38,0,0
3619,44,49100.0,3,0.097,246,online,31.26,0,0
2371,27,45400.0,3,0.089,105,online,44.6,0,1
3529,22,29900.0,1,0.236,344,in_store,38.5,25,1
2165,47,50600.0,3,0.142,225,online,28.66,20,1
3296,47,37200.0,3,0.108,323,online,34.69,15,1
325,62,61100.0,2,0.0,268,in_store,53.96,10,1
3095,62,41300.0,1,0.135,1,in_store,38.19,0,0
3272,36,49500.0,5,0.237,559,online,40.18,25,1
2037,34,49500.0,3,0.206,260,in_store,27.65,20,1
3314,42,34700.0,2,0.017,694,in_store,36.4,0,0
3051,52,59400.0,4,0.057,912,in_store,41.53,0,1
1499,49,58500.0,1,0.0,130,online,41.3,0,0
1503,56,98600.0,5,0.169,724,in_store,52.65,0,0
1007,48,35900.0,1,0.157,500,in_store,40.64,25,1
2635,54,69600.0,3,0.081,533,in_store,55.92,0,1
4909,34,22700.0,2,0.124,366,online,22.73,25,1
3533,56,60900.0,2,0.189,353,in_store,46.65,10,1
1468,24,36400.0,0,0.005,252,online,29.49,20,0
1226,46,45100.0,2,0.0,547,online,48.13,0,1
2006,53,65100.0,2,0.037,554,in_store,60.1,15,0
2283,53,73200.0,3,0.184,423,in_store,45.16,10,1
2111,45,34200.0,0,0.063,202,in_store,49.89,0,0
1217,18,29900.0,0,0.0,120,online,26.77,0,0
3995,47,50400.0,3,0.057,1,in_store,44.33,10,1
4287,31,38400.0,1,0.0,170,in_store,43.81,0,1
421,41,60200.0,1,0.013,592,online,44.17,0,1
3438,41,29500.0,1,0.133,235,online,23.11,20,0
7,42,22000.0,0,0.106,299,online,40.11,15,0
933,54,51500.0,3,0.014,1,in_store,46.47,20,1
1692,21,38700.0,2,0.17,597,online,38.61,15,1
440,45,56200.0,3,0.148,1,online,41.79,20,0
1314,45,57200.0,3,0.234,354,online,49.59,5,1
679,45,52400.0,4,0.208,184,online,49.76,30,1
4180,31,54200.0,4,0.124,275,online,48.38,10,1
4621,27,28000.0,2,0.159,323,in_store,28.32,0,1
2003,45,38100.0,2,0.116,310,in_store,52.53,0,0
2479,49,16100.0,1,0.175,309,in_store,18.18,20,1
4644,40,53000.0,3,0.264,375,in_store,37.31,0,0
2903,52,70000.0,5,0.07,321,in_store,38.87,0,0
2534,42,70100.0,4,0.112,621,online,44.52,5,0
4943,37,23400.0,2,0.168,135,online,30.29,0,1
4056,45,42000.0,1,0.133,413,online,43.81,20,1
3942,36,41500.0,1,0.0,1,online,48.68,10,1
4255,31,25200.0,0,0.0,1,online,26.8,0,0
2793,31,36700.0,2,0.0,4,in_store,28.97,0,0
2656,33,32300.0,1,0.0,206,in_store,33.84,30,0
195,27,57500.0,1,0.015,251,in_store,31.93,10,0
1475,38,17900.0,1,0.0,326,in_store,32.89,0,0
4297,37,43300.0,2,0.125,227,in_store,39.11,0,0
1212,34,59400.0,5,0.244,476,in_store,29.74,20,1
2756,26,31400.0,0,0.115,447,online,31.79,0,1
1658,19,27500.0,1,0.092,1,online,16.29,0,0
2716,41,28700.0,3,0.0,168,online,28.5,0,0
3035,53,67100.0,3,0.102,812,in_store,57.1,0,0
4095,47,42100.0,1,0.26,1,in_store,39.47,0,1
3627,41,37500.0,1,0.016,442,in_store,37.51,0,0
1873,33,37500.0,2,0.017,259,online,29.15,30,1
1878,62,53500.0,0,0.0,1,online,56.68,20,0
1131,29,35600.0,1,0.129,35,online,22.29,10,1
1462,31,53600.0,1,0.091,1,in_store,35.84,0,0
277,31,40900.0,1,0.174,495,online,31.58,25,1
4873,24,44400.0,2,0.0,335,online,34.01,0,0
2347,38,63300.0,4,0.103,515,in_store,47.81,15,0
2312,43,71900.0,5,0.108,311,online,45.49,30,1
1303,47,46700.0,1,0.024,367,online,42.29,0,1
3065,37,48200.0,3,0.147,716,online,50.5,0,1
223,42,67100.0,4,0.136,373,online,37.79,30,1
4651,29,62000.0,0,0.0,150,online,40.98,0,1
4384,32,41400.0,3,0.073,398,online,40.35,0,1
574,29,47000.0,2,0.0,1,in_store,46.42,0,1
1237,40,42800.0,1,0.131,408,in_store,33.06,25,0
3561,49,66800.0,4,0.119,574,online,47.09,0,1
3689,72,62200.0,3,0.05,61,in_store,45.73,0,0
1335,45,24600.0,1,0.0,1,in_store,28.23,0,0
2810,23,39200.0,1,0.0,52,in_store,40.3,0,1
419,39,40800.0,3,0.012,302,in_store,28.52,10,0
268,44,18100.0,2,0.193,400,in_store,30.17,20,0
1105,27,40900.0,0,0.221,17,online,33.04,0,0
258,35,23300.0,2,0.045,308,in_store,19.96,15,0
296,42,68700.0,2,0.129,505,in_store,63.26,10,0
2532,47,40500.0,0,0.161,403,in_store,28.25,0,1
387,45,30100.0,0,0.033,283,online,40.51,0,1
3324,49,61800.0,1,0.064,257,in_store,33.2,0,0
3106,41,20200.0,2,0.0,91,in_store,20.82,0,0
2575,39,44500.0,1,0.012,1,online,45.7,20,1
4047,38,56800.0,2,0.31,37,online,44.91,10,1
4346,44,45900.0,3,0.103,475,online,38.56,0,1
4129,37,52200.0,3,0.094,60,in_store,47.9,25,1
4162,24,50800.0,1,0.053,1,online,23.45,15,0
4395,26,22700.0,2,0.044,421,online,44.22,0,0
1564,26,28800.0,1,0.147,69,in_store,30.05,0,0
1920,22,15000.0,2,0.146,1,online,16.75,0,1
1401,54,71500.0,3,0.169,772,online,46.99,10,0
713,28,42700.0,2,0.095,80,in_store,38.1,0,1
2365,70,65800.0,6,0.273,527,in_store,45.27,15,1
2943,40,56600.0,1,0.056,44,online,34.23,0,0
210,36,22600.0,1,0.16,1,online,34.48,0,0
3962,56,62100.0,6,0.137,496,online,49.17,25,1
1290,50,39500.0,1,0.106,234,in_store,33.01,0,1
2615,18,15000.0,1,0.278,28,online,30.45,0,0
450,45,51300.0,3,0.028,655,online,49.05,25,1
4103,31,27700.0,0,0.151,322,in_store,28.49,20,0
2585,46,66300.0,2,0.029,618,online,48.94,0,1
1821,18,28100.0,0,0.093,530,online,32.87,20,1
959,40,23700.0,2,0.054,372,online,35.27,0,1
1794,36,31700.0,1,0.0,611,online,37.72,0,0
4952,30,54000.0,1,0.158,279,online,39.88,20,0
655,47,42100.0,5,0.058,633,in_store,21.65,0,1
2423,59,66900.0,6,0.269,332,in_store,37.47,15,1
3871,40,67100.0,1,0.14,434,online,49.21,30,1
2408,36,33900.0,1,0.0,481,in_store,28.73,0,0
1761,26,48900.0,0,0.043,158,online,53.28,0,1
2370,49,61400.0,3,0.187,489,online,36.56,0,1
3940,58,40400.0,1,0.067,428,in_store,33.12,15,0
4370,49,70900.0,4,0.056,732,in_store,61.18,20,0
412,18,49300.0,1,0.047,348,in_store,44.08,0,1
1775,53,37000.0,5,0.139,317,in_store,28.15,0,1
4463,53,56400.0,3,0.064,102,online,46.3,0,1
2202,38,55100.0,3,0.193,562,in_store,43.21,0,1
4092,41,48900.0,1,0.105,300,online,33.63,0,0
3723,51,58900.0,4,0.0,121,in_store,37.53,5,1
4322,41,45400.0,2,0.156,477,in_store,28.68,0,1
4785,41,74400.0,4,0.096,333,in_store,44.55,20,1
3721,41,23600.0,2,0.089,342,online,24.49,5,0
4641,58,58200.0,3,0.222,426,online,30.8,20,0
4687,25,39700.0,2,0.027,231,in_store,27.15,0,0
3575,33,15000.0,1,0.009,90,in_store,34.44,0,1
1984,37,25000.0,2,0.121,1,in_store,22.19,0,1
3383,63,83400.0,6,0.208,854,in_store,58.38,0,1
4151,35,43300.0,0,0.0,29,online,44.71,0,1
3587,28,46000.0,0,0.0,290,online,36.65,15,1
431,28,15000.0,1,0.043,504,online,38.55,0,1
3124,47,38400.0,4,0.048,505,in_store,54.15,0,1
3838,38,37800.0,0,0.177,178,in_store,37.48,0,0
1367,26,61300.0,1,0.04,157,online,40.56,0,0
2611,20,30200.0,1,0.119,27,online,27.49,10,0
3840,38,51900.0,2,0.057,890,in_store,50.83,25,0
1177,31,27600.0,2,0.095,849,online,41.59,15,1
3348,42,51100.0,2,0.111,1,in_store,55.82,15,0
1477,65,62200.0,3,0.091,347,in_store,34.82,25,0
3168,33,23500.0,2,0.005,1,in_store,29.59,0,0
4969,36,37500.0,1,0.032,664,in_store,38.48,0,0
103,36,58200.0,3,0.121,78,online,46.83,0,1
1943,25,26500.0,2,0.095,273,online,31.23,0,1
4925,23,46600.0,1,0.09,82,online,42.55,5,0
1264,35,32200.0,2,0.146,567,online,30.8,0,1
3378,37,36200.0,4,0.057,620,in_store,36.75,0,0
3154,38,60500.0,2,0.066,1,online,39.33,20,0
4510,47,66900.0,4,0.13,518,online,51.03,15,1
3077,40,44500.0,1,0.04,317,in_store,56.51,10,0
2755,53,59200.0,2,0.021,358,in_store,50.06,0,0
3604,57,56400.0,0,0.074,253,in_store,42.97,20,0
3905,21,56500.0,1,0.157,137,in_store,36.09,0,1
2989,43,46100.0,0,0.0,2,online,43.8,20,0
1644,48,35300.0,2,0.123,526,in_store,22.11,0,1
4516,51,15000.0,2,0.025,1,in_store,14.53,20,0
1,44,44300.0,3,0.174,163,online,36.8,0,0
1581,54,26000.0,1,0.154,25,in_store,18.65,0,0
4433,46,43400.0,2,0.15,582,in_store,41.06,0,0
4126,39,50800.0,1,0.173,497,in_store,40.14,0,1
1357,35,54000.0,0,0.0,718,online,44.52,25,1
3407,49,53300.0,4,0.173,273,in_store,36.26,25,1
2343,18,27100.0,1,0.104,315,online,36.89,0,0
2406,20,27300.0,0,0.086,115,in_store,29.03,20,1
2053,54,63000.0,5,0.159,686,in_store,55.28,25,0
2234,59,48500.0,5,0.165,437,in_store,34.89,0,1
397,49,58300.0,2,0.237,167,online,46.02,0,0
4115,30,52400.0,1,0.023,425,in_store,36.61,25,1
1065,32,64400.0,2,0.095,553,online,46.92,20,0
4624,50,59500.0,4,0.132,387,online,45.23,25,1
2169,31,18600.0,2,0.068,419,online,37.86,0,0
819,43,54100.0,3,0.216,205,in_store,45.74,0,1
1813,43,48200.0,1,0.031,246,in_store,46.08,0,0
2568,45,52900.0,2,0.109,302,online,39.87,20,1
1553,33,36600.0,3,0.198,317,in_store,29.03,0,0
3136,27,46000.0,0,0.008,82,online,52.42,0,0
817,35,46000.0,1,0.014,494,online,32.66,0,0
1573,44,70500.0,4,0.064,959,online,40.82,20,0
4526,26,49800.0,0,0.131,218,online,31.17,20,0
1801,40,38200.0,2,0.095,120,online,32.78,20,0
4946,63,60100.0,6,0.101,481,in_store,49.18,0,1
382,56,46600.0,1,0.142,743,online,38.98,0,1
3334,35,66400.0,1,0.047,11,in_store,41.58,30,0
3842,39,29200.0,2,0.068,490,online,33.82,20,0
2310,43,43300.0,2,0.208,440,in_store,40.74,25,1
3520,48,57100.0,1,0.006,472,online,37.37,0,1
4941,44,56700.0,1,0.022,105,in_store,60.81,20,1
1781,50,69700.0,7,0.144,808,online,35.18,30,0
2742,48,59500.0,6,0.208,626,in_store,29.33,0,0
2623,58,55500.0,5,0.215,687,online,42.75,15,1
2349,58,66000.0,3,0.081,427,in_store,41.39,0,1
865,32,30700.0,2,0.036,1,online,37.2,0,0
3036,46,25200.0,4,0.113,64,online,26.59,0,0
3180,45,76400.0,5,0.13,160,online,62.56,10,1
555,39,42100.0,1,0.145,367,in_store,41.17,0,1
1160,23,48300.0,1,0.018,421,online,30.58,20,1
1214,31,42200.0,4,0.134,696,online,52.94,0,1
4236,47,50400.0,4,0.075,393,in_store,45.6,20,1
3617,54,53200.0,4,0.176,596,online,29.65,0,0
49,48,51000.0,5,0.118,736,online,32.74,0,1
3164,48,61600.0,6,0.006,196,in_store,30.23,20,1
701,53,50300.0,1,0.163,29,online,29.8,0,1
653,60,71100.0,2,0.136,124,in_store,49.77,15,1
3882,57,56200.0,4,0.148,895,in_store,35.83,10,0
3327,47,47000.0,3,0.181,189,in_store,41.96,0,1
749,36,31600.0,3,0.15,293,online,23.53,20,1
1456,39,34700.0,1,0.09,97,online,35.13,0,1
4205,57,50300.0,1,0.0,9,online,60.47,0,1
2101,43,66100.0,1,0.0,274,online,42.74,0,1
2025,24,34800.0,3,0.078,38,in_store,40.45,0,0
867,24,29900.0,1,0.165,241,in_store,38.56,20,0
753,28,53800.0,2,0.037,543,online,35.4,0,1
1645,22,23900.0,2,0.111,1,in_store,31.34,0,0
93,35,21800.0,2,0.011,1,online,27.07,0,1
4608,56,71400.0,1,0.146,467,online,46.6,0,1
3117,32,47900.0,0,0.0,1,online,45.44,0,1
2448,35,60600.0,4,0.206,208,in_store,42.56,20,1
2645,57,64100.0,7,0.177,796,in_store,37.08,20,1
1491,33,55700.0,0,0.103,330,in_store,38.78,0,1
2911,34,50100.0,2,0.122,161,in_store,38.27,15,0
4374,61,62800.0,1,0.146,134,online,42.58,15,1
730,27,16300.0,0,0.0,245,in_store,38.34,0,1
2733,61,45800.0,4,0.134,950,in_store,35.09,15,1
2487,41,53100.0,4,0.021,597,in_store,43.43,0,1
3997,52,29200.0,1,0.07,217,in_store,24.47,0,0
1937,40,34500.0,2,0.045,408,in_store,43.67,0,1
1746,31,44000.0,1,0.071,1,online,40.77,5,1
4450,40,32100.0,3,0.124,137,online,28.02,0,1
4020,40,36800.0,2,0.098,692,online,35.94,25,0
4102,42,53700.0,1,0.0,181,online,39.68,20,0
1958,26,44900.0,1,0.05,420,in_store,41.31,15,1
1111,58,53900.0,1,0.0,217,in_store,37.38,25,1
3353,50,65000.0,2,0.117,190,online,56.2,30,1
4051,51,33700.0,2,0.095,284,in_store,32.8,0,0
4482,39,35500.0,1,0.019,413,online,34.16,20,0
4167,26,22400.0,2,0.083,370,in_store,20.71,25,1
347,33,22700.0,1,0.106,1,in_store,24.14,15,0
1186,23,15000.0,2,0.212,203,online,18.59,0,1
4025,29,55000.0,1,0.188,209,online,46.44,5,1
1516,43,25700.0,5,0.139,642,in_store,29.79,0,0
4680,27,56800.0,2,0.128,1,in_store,57.31,0,1
579,37,30600.0,0,0.071,460,online,19.25,0,0
1965,31,61000.0,3,0.211,582,in_store,42.37,0,0
76,48,51600.0,4,0.117,30,online,47.48,0,0
1430,49,47800.0,1,0.0,148,in_store,29.42,0,0
3752,32,39800.0,2,0.08,96,online,40.58,0,1
4441,44,46700.0,2,0.075,416,in_store,37.62,20,1
4324,41,38400.0,1,0.0,588,in_store,29.72,0,0
4963,43,45400.0,2,0.054,1,online,43.23,0,1
1847,40,40900.0,1,0.096,164,in_store,29.03,0,0
132,23,33700.0,0,0.018,1,in_store,31.82,0,1
179,39,18600.0,0,0.0,235,in_store,22.71,0,1
2965,40,66800.0,1,0.123,55,online,43.48,0,1
4477,43,27900.0,0,0.208,41,in_store,18.01,0,0
2711,39,36200.0,0,0.0,247,in_store,34.62,0,1
4702,34,62300.0,2,0.0,128,in_store,36.05,20,1
1843,51,64200.0,1,0.142,370,online,37.52,10,1
2218,39,39100.0,2,0.0,38,online,48.74,0,0
3594,45,45900.0,3,0.155,580,in_store,31.08,0,1
2389,53,33500.0,4,0.026,16,online,32.6,0,0
605,32,38500.0,2,0.0,311,in_store,32.81,0,1
2643,28,17000.0,1,0.223,611,in_store,11.84,25,1
26,36,15000.0,1,0.0,310,online,32.45,20,0
659,55,56000.0,5,0.153,390,online,29.28,20,0
1897,21,33500.0,4,0.003,419,in_store,20.18,0,0
3545,37,65600.0,4,0.135,597,in_store,53.25,5,1
4769,22,39000.0,0,0.076,222,online,34.3,0,0
174,25,20600.0,0,0.0,199,online,20.15,0,0
1612,37,27100.0,2,0.095,390,online,12.53,0,0
438,27,35200.0,0,0.053,199,online,33.08,0,0
332,48,57000.0,2,0.193,41,online,46.23,30,1
1455,58,57700.0,5,0.276,784,online,47.75,25,1
343,41,47900.0,2,0.082,263,in_store,34.91,0,1
3214,28,21900.0,1,0.055,697,online,15.19,0,1
2562,41,37000.0,2,0.089,1,in_store,37.75,0,1
1089,48,78200.0,5,0.146,446,in_store,64.73,0,1
480,71,52300.0,3,0.097,30,in_store,42.05,20,0
728,49,43500.0,0,0.077,211,online,38.7,0,1
3802,31,51300.0,4,0.045,429,in_store,34.42,0,0
977,53,48600.0,2,0.177,451,online,47.91,0,1
2054,74,98700.0,8,0.324,564,in_store,54.29,15,1
2993,39,84600.0,2,0.08,295,in_store,46.74,0,1
1929,50,41000.0,2,0.204,195,online,20.11,20,0
1469,23,72400.0,3,0.087,202,in_store,49.2,15,1
1225,29,38100.0,1,0.053,288,in_store,17.89,15,0
3729,43,52300.0,1,0.082,309,online,36.32,20,1
