customer_id,optimal_discount,discount_fraction,predicted_revenue,marketing_cost
3043,0.0,0.0,17.3,0.0
935,25.0,0.25,14.62,7.41
2420,0.0,0.0,10.83,0.0
4048,0.0,0.0,23.82,0.0
4525,10.0,0.1,14.78,3.02
2642,5.0,0.05,10.49,1.07
4036,5.0,0.05,19.36,1.98
727,0.0,0.0,7.74,0.0
827,0.0,0.0,24.89,0.0
1522,0.0,0.0,26.89,0.0
4755,0.0,0.0,17.39,0.0
2931,5.0,0.05,14.83,1.52
137,0.0,0.0,18.06,0.0
3591,0.0,0.0,12.83,0.0
629,0.0,0.0,23.07,0.0
335,0.0,0.0,26.9,0.0
391,0.0,0.0,18.5,0.0
4398,0.0,0.0,24.19,0.0
4886,10.0,0.1,15.41,3.14
4208,0.0,0.0,20.66,0.0
1818,0.0,0.0,20.69,0.0
401,0.0,0.0,18.72,0.0
711,5.0,0.05,20.81,2.13
1040,0.0,0.0,17.02,0.0
4292,20.0,0.2,12.95,5.26
3360,15.0,0.15,17.76,5.43
47,0.0,0.0,23.18,0.0
1562,0.0,0.0,17.23,0.0
4810,0.0,0.0,20.09,0.0
3643,0.0,0.0,23.46,0.0
3727,5.0,0.05,28.62,2.93
4854,5.0,0.05,15.89,1.63
1113,0.0,0.0,20.81,0.0
2514,0.0,0.0,22.25,0.0
3609,10.0,0.1,19.62,4.0
1224,5.0,0.05,20.1,2.06
4079,5.0,0.05,13.52,1.38
3024,15.0,0.15,18.46,5.64
2422,0.0,0.0,25.9,0.0
1509,0.0,0.0,21.78,0.0
1751,5.0,0.05,16.81,1.72
4848,0.0,0.0,25.74,0.0
4106,5.0,0.05,20.69,2.12
1800,0.0,0.0,22.98,0.0
339,0.0,0.0,16.03,0.0
216,0.0,0.0,20.53,0.0
3664,5.0,0.05,19.92,2.04
1342,5.0,0.05,20.13,2.06
12,0.0,0.0,16.14,0.0
1521,5.0,0.05,21.26,2.18
3641,10.0,0.1,12.71,2.6
3956,5.0,0.05,15.05,1.54
3794,0.0,0.0,14.93,0.0
3005,0.0,0.0,15.33,0.0
2865,5.0,0.05,16.69,1.71
3116,0.0,0.0,17.75,0.0
4851,10.0,0.1,9.67,1.97
2323,5.0,0.05,28.68,2.94
2572,5.0,0.05,20.94,2.15
2914,10.0,0.1,6.89,1.41
102,0.0,0.0,29.72,0.0
3550,5.0,0.05,26.68,2.73
1459,0.0,0.0,17.0,0.0
172,0.0,0.0,21.89,0.0
108,0.0,0.0,22.54,0.0
4206,0.0,0.0,19.36,0.0
3570,15.0,0.15,18.49,5.65
4306,5.0,0.05,21.53,2.21
4082,0.0,0.0,23.3,0.0
3880,5.0,0.05,17.98,1.84
4690,5.0,0.05,15.3,1.57
4089,25.0,0.25,10.87,5.51
61,5.0,0.05,15.4,1.58
1241,0.0,0.0,23.08,0.0
4648,0.0,0.0,27.05,0.0
1041,5.0,0.05,15.72,1.61
4197,0.0,0.0,13.94,0.0
2761,0.0,0.0,13.14,0.0
2121,0.0,0.0,21.93,0.0
1525,5.0,0.05,14.86,1.52
3522,10.0,0.1,12.8,2.62
154,0.0,0.0,24.46,0.0
2249,0.0,0.0,19.51,0.0
482,0.0,0.0,18.83,0.0
4243,0.0,0.0,11.67,0.0
4316,0.0,0.0,17.83,0.0
3579,0.0,0.0,31.35,0.0
4490,0.0,0.0,12.6,0.0
3563,15.0,0.15,14.63,4.47
3316,15.0,0.15,14.39,4.4
1763,0.0,0.0,18.47,0.0
3539,5.0,0.05,21.87,2.24
4814,0.0,0.0,15.67,0.0
751,0.0,0.0,20.83,0.0
3620,0.0,0.0,16.56,0.0
1786,10.0,0.1,14.63,2.99
4281,0.0,0.0,18.76,0.0
3384,10.0,0.1,14.94,3.05
4148,0.0,0.0,14.71,0.0
406,5.0,0.05,25.27,2.59
758,0.0,0.0,18.62,0.0
2712,0.0,0.0,18.92,0.0
2671,10.0,0.1,17.94,3.66
4002,0.0,0.0,17.16,0.0
98,0.0,0.0,29.57,0.0
1334,0.0,0.0,22.52,0.0
4462,0.0,0.0,17.92,0.0
2792,10.0,0.1,13.5,2.76
2855,0.0,0.0,11.99,0.0
187,0.0,0.0,23.32,0.0
4404,0.0,0.0,27.03,0.0
2724,5.0,0.05,16.05,1.64
3584,0.0,0.0,11.64,0.0
2059,5.0,0.05,26.63,2.73
1320,0.0,0.0,20.39,0.0
149,5.0,0.05,21.35,2.19
29,0.0,0.0,25.79,0.0
4150,0.0,0.0,16.71,0.0
4220,5.0,0.05,20.5,2.1
3364,0.0,0.0,19.64,0.0
693,0.0,0.0,18.79,0.0
2867,5.0,0.05,19.9,2.04
3777,0.0,0.0,20.05,0.0
1387,0.0,0.0,23.77,0.0
1846,0.0,0.0,17.05,0.0
4741,5.0,0.05,27.59,2.83
130,0.0,0.0,20.71,0.0
1600,0.0,0.0,17.39,0.0
3630,0.0,0.0,20.71,0.0
4514,0.0,0.0,17.63,0.0
702,0.0,0.0,17.97,0.0
4418,0.0,0.0,20.22,0.0
3029,0.0,0.0,17.93,0.0
2970,5.0,0.05,25.8,2.64
4367,0.0,0.0,24.16,0.0
1709,0.0,0.0,22.46,0.0
2954,0.0,0.0,19.41,0.0
455,5.0,0.05,18.51,1.9
2869,0.0,0.0,20.2,0.0
2041,15.0,0.15,17.3,5.28
1773,0.0,0.0,21.11,0.0
2316,5.0,0.05,14.43,1.48
610,0.0,0.0,22.16,0.0
168,0.0,0.0,16.25,0.0
731,5.0,0.05,18.1,1.85
4259,0.0,0.0,17.03,0.0
3359,0.0,0.0,23.47,0.0
2075,5.0,0.05,18.01,1.84
4700,0.0,0.0,29.14,0.0
3701,10.0,0.1,12.04,2.45
1623,0.0,0.0,21.9,0.0
588,0.0,0.0,22.28,0.0
1402,0.0,0.0,21.47,0.0
3046,5.0,0.05,20.06,2.06
3225,0.0,0.0,27.69,0.0
1701,0.0,0.0,16.52,0.0
3089,5.0,0.05,16.07,1.65
4401,0.0,0.0,15.88,0.0
2982,0.0,0.0,22.27,0.0
41,5.0,0.05,13.34,1.37
1380,0.0,0.0,22.97,0.0
2090,0.0,0.0,20.89,0.0
2176,0.0,0.0,29.07,0.0
3218,0.0,0.0,10.52,0.0
2886,5.0,0.05,12.06,1.23
75,0.0,0.0,21.32,0.0
3928,15.0,0.15,12.12,3.7
3909,5.0,0.05,17.08,1.75
2658,0.0,0.0,13.6,0.0
3181,0.0,0.0,11.87,0.0
2077,5.0,0.05,18.09,1.85
442,20.0,0.2,19.04,7.74
4070,5.0,0.05,15.15,1.55
2052,0.0,0.0,25.23,0.0
2542,0.0,0.0,16.41,0.0
3307,10.0,0.1,13.63,2.79
1302,0.0,0.0,12.62,0.0
1782,0.0,0.0,20.91,0.0
4825,10.0,0.1,16.28,3.32
3431,0.0,0.0,19.57,0.0
1305,0.0,0.0,29.88,0.0
237,0.0,0.0,12.82,0.0
2600,0.0,0.0,24.4,0.0
521,0.0,0.0,21.87,0.0
2574,0.0,0.0,26.21,0.0
3281,0.0,0.0,18.87,0.0
3187,0.0,0.0,18.71,0.0
2769,0.0,0.0,20.82,0.0
736,5.0,0.05,12.47,1.28
4714,0.0,0.0,21.75,0.0
4940,0.0,0.0,17.54,0.0
2107,0.0,0.0,22.81,0.0
2680,0.0,0.0,19.49,0.0
3230,0.0,0.0,17.28,0.0
2762,0.0,0.0,19.59,0.0
593,0.0,0.0,24.02,0.0
1304,5.0,0.05,16.14,1.65
1388,5.0,0.05,8.87,0.91
4706,0.0,0.0,24.29,0.0
4537,0.0,0.0,18.47,0.0
3966,0.0,0.0,15.2,0.0
1891,0.0,0.0,10.18,0.0
2988,0.0,0.0,16.14,0.0
4935,0.0,0.0,18.98,0.0
3298,5.0,0.05,17.64,1.81
905,0.0,0.0,17.41,0.0
4620,20.0,0.2,13.45,5.47
1280,5.0,0.05,14.03,1.44
934,0.0,0.0,18.42,0.0
4910,5.0,0.05,16.2,1.66
2309,0.0,0.0,17.09,0.0
1556,5.0,0.05,19.4,1.99
4544,30.0,0.3,12.27,7.41
3191,0.0,0.0,15.28,0.0
4452,0.0,0.0,23.06,0.0
707,0.0,0.0,20.98,0.0
4701,0.0,0.0,18.6,0.0
3071,5.0,0.05,16.13,1.65
746,0.0,0.0,25.26,0.0
3595,0.0,0.0,24.04,0.0
1940,5.0,0.05,14.73,1.51
4411,0.0,0.0,17.12,0.0
2863,5.0,0.05,11.4,1.17
4707,5.0,0.05,11.41,1.17
514,10.0,0.1,12.33,2.52
82,0.0,0.0,18.67,0.0
4987,0.0,0.0,22.36,0.0
1309,0.0,0.0,18.77,0.0
4559,10.0,0.1,20.11,4.11
915,5.0,0.05,20.15,2.06
3453,0.0,0.0,9.0,0.0
3696,0.0,0.0,24.19,0.0
4815,0.0,0.0,21.37,0.0
3157,0.0,0.0,19.13,0.0
2199,10.0,0.1,19.28,3.94
4242,0.0,0.0,18.53,0.0
775,0.0,0.0,27.78,0.0
330,0.0,0.0,18.59,0.0
2055,0.0,0.0,21.16,0.0
2002,30.0,0.3,10.04,6.09
944,0.0,0.0,6.7,0.0
823,0.0,0.0,21.66,0.0
4538,10.0,0.1,20.58,4.21
910,0.0,0.0,17.48,0.0
2517,5.0,0.05,26.28,2.69
182,0.0,0.0,20.67,0.0
165,5.0,0.05,13.69,1.4
1524,0.0,0.0,20.68,0.0
452,5.0,0.05,11.6,1.19
2539,0.0,0.0,21.35,0.0
4689,10.0,0.1,13.61,2.78
4786,0.0,0.0,19.89,0.0
1312,5.0,0.05,25.5,2.61
3150,5.0,0.05,21.17,2.17
1112,0.0,0.0,21.39,0.0
4558,0.0,0.0,15.01,0.0
3875,0.0,0.0,12.89,0.0
3490,0.0,0.0,20.66,0.0
1288,5.0,0.05,16.35,1.67
4546,10.0,0.1,18.69,3.82
4656,5.0,0.05,11.2,1.15
3681,5.0,0.05,15.88,1.62
4341,0.0,0.0,15.92,0.0
4178,5.0,0.05,11.29,1.16
3301,0.0,0.0,19.6,0.0
3311,0.0,0.0,18.98,0.0
4567,0.0,0.0,12.46,0.0
3126,10.0,0.1,13.08,2.67
328,5.0,0.05,21.08,2.16
1791,0.0,0.0,8.92,0.0
2491,25.0,0.25,14.35,7.28
2007,25.0,0.25,9.85,4.98
2008,0.0,0.0,18.61,0.0
1859,0.0,0.0,32.82,0.0
4696,0.0,0.0,24.87,0.0
313,0.0,0.0,25.74,0.0
833,0.0,0.0,12.1,0.0
3080,0.0,0.0,23.16,0.0
4728,15.0,0.15,15.93,4.87
3463,15.0,0.15,11.14,3.4
1202,20.0,0.2,15.54,6.3
4402,5.0,0.05,20.02,2.05
3548,0.0,0.0,27.81,0.0
4012,0.0,0.0,14.66,0.0
2135,0.0,0.0,9.49,0.0
3452,0.0,0.0,23.3,0.0
2210,5.0,0.05,19.2,1.97
1902,0.0,0.0,29.89,0.0
1482,5.0,0.05,15.44,1.58
778,5.0,0.05,19.03,1.95
800,10.0,0.1,17.5,3.57
3715,5.0,0.05,17.84,1.83
3943,0.0,0.0,24.08,0.0
55,5.0,0.05,14.78,1.51
2973,10.0,0.1,15.68,3.2
3336,0.0,0.0,15.57,0.0
1921,0.0,0.0,23.3,0.0
3716,5.0,0.05,31.8,3.26
4657,0.0,0.0,19.87,0.0
947,0.0,0.0,21.97,0.0
1702,0.0,0.0,19.36,0.0
3294,5.0,0.05,19.95,2.04
2162,0.0,0.0,11.1,0.0
1137,5.0,0.05,14.55,1.49
988,5.0,0.05,14.17,1.45
2550,5.0,0.05,15.87,1.62
194,0.0,0.0,25.55,0.0
3058,5.0,0.05,29.34,3.01
3247,15.0,0.15,14.12,4.31
1395,0.0,0.0,25.45,0.0
2638,0.0,0.0,20.02,0.0
769,0.0,0.0,14.18,0.0
4713,0.0,0.0,21.34,0.0
3091,5.0,0.05,21.9,2.24
3496,5.0,0.05,13.64,1.4
3216,0.0,0.0,15.61,0.0
286,0.0,0.0,17.05,0.0
4949,5.0,0.05,28.55,2.93
429,0.0,0.0,22.08,0.0
4459,0.0,0.0,19.96,0.0
2333,0.0,0.0,21.67,0.0
2718,0.0,0.0,20.94,0.0
2080,30.0,0.3,7.49,4.53
3390,0.0,0.0,20.79,0.0
723,0.0,0.0,15.87,0.0
952,0.0,0.0,22.6,0.0
4394,0.0,0.0,16.63,0.0
4377,15.0,0.15,11.9,3.63
2263,0.0,0.0,19.76,0.0
990,0.0,0.0,19.47,0.0
3213,0.0,0.0,18.99,0.0
1760,0.0,0.0,21.34,0.0
4117,0.0,0.0,17.74,0.0
327,0.0,0.0,21.77,0.0
2609,5.0,0.05,26.14,2.68
1384,5.0,0.05,11.88,1.22
1725,5.0,0.05,25.67,2.63
1087,5.0,0.05,16.44,1.68
2524,5.0,0.05,13.99,1.43
342,0.0,0.0,26.66,0.0
3702,0.0,0.0,14.0,0.0
148,0.0,0.0,13.07,0.0
689,0.0,0.0,18.37,0.0
3433,25.0,0.25,14.53,7.37
1108,0.0,0.0,21.63,0.0
849,0.0,0.0,26.38,0.0
967,5.0,0.05,15.05,1.54
4993,10.0,0.1,14.91,3.04
1493,15.0,0.15,8.57,2.61
3954,0.0,0.0,22.81,0.0
2204,5.0,0.05,20.03,2.05
2714,0.0,0.0,25.24,0.0
662,5.0,0.05,24.8,2.54
1003,0.0,0.0,17.66,0.0
63,0.0,0.0,24.58,0.0
285,0.0,0.0,17.28,0.0
2225,0.0,0.0,11.69,0.0
4717,5.0,0.05,16.1,1.65
1880,0.0,0.0,10.48,0.0
3573,10.0,0.1,14.08,2.88
4868,0.0,0.0,18.44,0.0
1204,5.0,0.05,17.42,1.78
1991,15.0,0.15,18.72,5.72
25,5.0,0.05,17.1,1.75
4863,0.0,0.0,20.31,0.0
4112,5.0,0.05,20.11,2.06
4177,0.0,0.0,22.76,0.0
763,0.0,0.0,23.21,0.0
876,0.0,0.0,17.66,0.0
4753,10.0,0.1,18.48,3.77
939,5.0,0.05,17.98,1.84
2688,0.0,0.0,16.39,0.0
3601,5.0,0.05,18.99,1.94
2395,0.0,0.0,8.21,0.0
4578,10.0,0.1,19.5,3.99
4991,5.0,0.05,15.7,1.61
4134,0.0,0.0,21.85,0.0
4575,5.0,0.05,22.06,2.26
386,5.0,0.05,22.8,2.33
4592,5.0,0.05,18.1,1.85
4580,0.0,0.0,21.62,0.0
537,25.0,0.25,13.19,6.67
4676,10.0,0.1,19.69,4.02
3508,0.0,0.0,21.91,0.0
202,0.0,0.0,19.15,0.0
1333,0.0,0.0,15.39,0.0
3503,5.0,0.05,13.66,1.4
2709,0.0,0.0,20.86,0.0
4022,0.0,0.0,18.65,0.0
1855,10.0,0.1,20.24,4.14
4480,5.0,0.05,16.42,1.68
2873,0.0,0.0,16.64,0.0
3031,5.0,0.05,19.35,1.98
1206,5.0,0.05,10.29,1.05
1646,0.0,0.0,15.29,0.0
3418,0.0,0.0,22.65,0.0
3477,5.0,0.05,11.51,1.18
2862,0.0,0.0,20.52,0.0
1793,0.0,0.0,26.32,0.0
3798,0.0,0.0,20.33,0.0
3369,5.0,0.05,21.14,2.17
3368,5.0,0.05,19.28,1.98
3534,0.0,0.0,17.89,0.0
3450,0.0,0.0,25.97,0.0
604,0.0,0.0,15.32,0.0
3057,0.0,0.0,17.69,0.0
4371,5.0,0.05,18.54,1.9
127,0.0,0.0,18.77,0.0
3877,5.0,0.05,19.78,2.03
2936,0.0,0.0,5.19,0.0
3532,0.0,0.0,23.58,0.0
2731,0.0,0.0,20.85,0.0
828,5.0,0.05,25.14,2.58
1640,5.0,0.05,15.7,1.61
985,0.0,0.0,15.7,0.0
3282,10.0,0.1,13.66,2.79
4982,0.0,0.0,24.44,0.0
2189,0.0,0.0,16.2,0.0
4623,25.0,0.25,8.71,4.42
2444,0.0,0.0,11.39,0.0
363,0.0,0.0,23.93,0.0
2350,0.0,0.0,17.83,0.0
346,0.0,0.0,21.76,0.0
815,0.0,0.0,21.43,0.0
3206,15.0,0.15,14.57,4.46
4170,0.0,0.0,26.79,0.0
4806,0.0,0.0,14.6,0.0
3326,0.0,0.0,20.83,0.0
4107,5.0,0.05,14.46,1.48
2117,5.0,0.05,19.74,2.02
1835,5.0,0.05,24.11,2.47
794,0.0,0.0,18.84,0.0
4957,0.0,0.0,21.16,0.0
2675,0.0,0.0,15.73,0.0
95,0.0,0.0,22.02,0.0
3757,10.0,0.1,20.44,4.18
2892,0.0,0.0,23.1,0.0
2372,0.0,0.0,22.59,0.0
4420,5.0,0.05,17.58,1.8
4443,0.0,0.0,21.8,0.0
3229,5.0,0.05,17.12,1.75
2854,20.0,0.2,9.63,3.91
2913,0.0,0.0,18.67,0.0
1866,0.0,0.0,20.31,0.0
1858,0.0,0.0,18.43,0.0
2646,0.0,0.0,21.45,0.0
2244,0.0,0.0,7.9,0.0
2337,5.0,0.05,33.68,3.45
951,5.0,0.05,12.6,1.29
3069,5.0,0.05,26.2,2.68
1121,0.0,0.0,24.06,0.0
2598,5.0,0.05,16.3,1.67
2205,5.0,0.05,25.56,2.62
420,0.0,0.0,8.14,0.0
923,5.0,0.05,27.23,2.79
1255,0.0,0.0,15.81,0.0
478,5.0,0.05,20.35,2.09
2036,5.0,0.05,15.06,1.54
1203,5.0,0.05,17.38,1.78
2627,5.0,0.05,18.45,1.89
4829,0.0,0.0,10.04,0.0
1971,0.0,0.0,26.45,0.0
3111,5.0,0.05,16.18,1.66
4019,0.0,0.0,18.44,0.0
2152,0.0,0.0,18.99,0.0
3688,0.0,0.0,17.19,0.0
1998,0.0,0.0,9.42,0.0
4034,0.0,0.0,23.25,0.0
3055,5.0,0.05,11.01,1.13
1249,0.0,0.0,23.01,0.0
2193,0.0,0.0,21.94,0.0
2713,0.0,0.0,20.88,0.0
993,0.0,0.0,22.18,0.0
2191,5.0,0.05,16.15,1.65
3763,5.0,0.05,24.99,2.56
3598,5.0,0.05,12.45,1.28
1319,0.0,0.0,19.68,0.0
1864,0.0,0.0,23.5,0.0
2344,10.0,0.1,12.75,2.61
2450,0.0,0.0,21.08,0.0
2137,5.0,0.05,18.68,1.91
1066,5.0,0.05,17.98,1.84
4971,0.0,0.0,17.12,0.0
2622,0.0,0.0,14.62,0.0
78,5.0,0.05,17.71,1.81
2899,0.0,0.0,18.31,0.0
1315,0.0,0.0,24.15,0.0
4383,0.0,0.0,17.06,0.0
873,10.0,0.1,13.76,2.81
3851,5.0,0.05,23.83,2.44
4798,0.0,0.0,24.27,0.0
2966,30.0,0.3,10.02,6.07
3392,0.0,0.0,20.18,0.0
2561,0.0,0.0,18.35,0.0
4907,5.0,0.05,28.1,2.88
2636,0.0,0.0,25.54,0.0
3531,5.0,0.05,32.91,3.37
376,0.0,0.0,25.49,0.0
1909,0.0,0.0,15.8,0.0
4343,0.0,0.0,26.23,0.0
4832,0.0,0.0,18.9,0.0
4028,0.0,0.0,11.21,0.0
1605,0.0,0.0,25.14,0.0
1119,0.0,0.0,20.81,0.0
3678,0.0,0.0,22.68,0.0
3491,0.0,0.0,23.16,0.0
4875,10.0,0.1,14.12,2.89
2959,0.0,0.0,17.07,0.0
1995,5.0,0.05,14.92,1.53
4966,0.0,0.0,16.07,0.0
4366,0.0,0.0,23.37,0.0
2377,0.0,0.0,14.85,0.0
1343,0.0,0.0,24.66,0.0
321,0.0,0.0,21.95,0.0
1620,5.0,0.05,17.96,1.84
3714,0.0,0.0,15.96,0.0
2061,0.0,0.0,19.93,0.0
2220,0.0,0.0,16.82,0.0
1674,10.0,0.1,13.42,2.74
261,0.0,0.0,16.81,0.0
4428,0.0,0.0,12.85,0.0
2040,0.0,0.0,11.47,0.0
902,0.0,0.0,20.76,0.0
3745,5.0,0.05,22.11,2.26
2027,0.0,0.0,16.93,0.0
4235,0.0,0.0,20.66,0.0
1918,0.0,0.0,22.84,0.0
1829,15.0,0.15,12.97,3.96
1574,20.0,0.2,14.46,5.89
4405,10.0,0.1,16.16,3.3
4209,5.0,0.05,15.38,1.57
225,5.0,0.05,19.16,1.96
724,0.0,0.0,18.99,0.0
4686,0.0,0.0,11.73,0.0
1142,0.0,0.0,11.94,0.0
2763,5.0,0.05,14.71,1.5
847,0.0,0.0,30.35,0.0
2552,0.0,0.0,21.56,0.0
2929,0.0,0.0,16.19,0.0
118,30.0,0.3,10.71,6.5
646,0.0,0.0,13.88,0.0
4,0.0,0.0,21.3,0.0
4171,0.0,0.0,19.96,0.0
468,0.0,0.0,31.42,0.0
6,5.0,0.05,16.22,1.66
920,0.0,0.0,17.76,0.0
2596,5.0,0.05,14.28,1.46
1064,0.0,0.0,17.79,0.0
2591,0.0,0.0,16.07,0.0
243,0.0,0.0,15.64,0.0
1161,0.0,0.0,22.12,0.0
2871,0.0,0.0,18.49,0.0
3736,0.0,0.0,16.8,0.0
2398,0.0,0.0,12.69,0.0
3518,5.0,0.05,15.91,1.63
3422,0.0,0.0,14.99,0.0
2564,0.0,0.0,20.04,0.0
1606,0.0,0.0,11.77,0.0
4839,0.0,0.0,19.7,0.0
2325,0.0,0.0,14.65,0.0
2710,5.0,0.05,9.93,1.02
4409,0.0,0.0,19.22,0.0
1313,0.0,0.0,18.63,0.0
3449,5.0,0.05,16.22,1.66
3813,0.0,0.0,17.81,0.0
4666,5.0,0.05,24.25,2.48
2363,20.0,0.2,13.13,5.32
1976,5.0,0.05,13.87,1.42
3515,0.0,0.0,23.41,0.0
1762,5.0,0.05,13.69,1.4
2740,0.0,0.0,18.7,0.0
4670,5.0,0.05,12.64,1.3
2473,5.0,0.05,13.24,1.36
4008,5.0,0.05,20.84,2.13
1494,10.0,0.1,13.79,2.81
4207,0.0,0.0,22.87,0.0
2159,0.0,0.0,19.12,0.0
1170,5.0,0.05,19.93,2.04
4527,0.0,0.0,15.94,0.0
233,10.0,0.1,14.89,3.04
67,5.0,0.05,15.93,1.63
1604,0.0,0.0,20.46,0.0
3284,15.0,0.15,20.29,6.2
3597,5.0,0.05,14.91,1.53
126,5.0,0.05,23.49,2.41
1297,5.0,0.05,12.21,1.25
1977,0.0,0.0,16.13,0.0
4528,0.0,0.0,18.49,0.0
4534,15.0,0.15,14.3,4.37
2076,0.0,0.0,11.87,0.0
3087,0.0,0.0,21.95,0.0
4356,0.0,0.0,16.03,0.0
3346,5.0,0.05,13.53,1.39
4920,0.0,0.0,23.85,0.0
2798,0.0,0.0,16.47,0.0
919,0.0,0.0,18.7,0.0
1647,0.0,0.0,17.65,0.0
365,0.0,0.0,24.11,0.0
3288,0.0,0.0,25.7,0.0
2126,0.0,0.0,14.98,0.0
4124,0.0,0.0,24.36,0.0
526,0.0,0.0,15.51,0.0
56,5.0,0.05,15.3,1.57
639,10.0,0.1,18.22,3.72
303,5.0,0.05,18.17,1.86
2767,0.0,0.0,16.14,0.0
1277,5.0,0.05,15.58,1.59
2056,0.0,0.0,18.6,0.0
3645,0.0,0.0,17.82,0.0
4144,0.0,0.0,22.12,0.0
2879,0.0,0.0,7.91,0.0
4203,5.0,0.05,16.53,1.69
2287,5.0,0.05,13.74,1.41
2262,0.0,0.0,20.43,0.0
2297,5.0,0.05,22.6,2.31
1754,0.0,0.0,18.13,0.0
1969,0.0,0.0,21.18,0.0
4362,0.0,0.0,15.83,0.0
3118,0.0,0.0,19.43,0.0
2394,5.0,0.05,20.23,2.07
524,5.0,0.05,20.61,2.11
3901,5.0,0.05,27.25,2.79
3123,10.0,0.1,19.75,4.03
4157,10.0,0.1,15.84,3.23
1970,5.0,0.05,16.43,1.68
672,0.0,0.0,24.29,0.0
4189,0.0,0.0,16.46,0.0
667,0.0,0.0,18.95,0.0
4349,5.0,0.05,17.82,1.83
1888,5.0,0.05,18.4,1.89
3267,5.0,0.05,17.12,1.75
281,0.0,0.0,17.89,0.0
1720,0.0,0.0,20.88,0.0
2948,0.0,0.0,19.86,0.0
900,0.0,0.0,21.02,0.0
4861,0.0,0.0,17.59,0.0
761,0.0,0.0,30.51,0.0
1907,0.0,0.0,9.05,0.0
4043,0.0,0.0,13.72,0.0
3824,25.0,0.25,11.01,5.58
4139,5.0,0.05,10.59,1.08
3819,0.0,0.0,19.87,0.0
4301,0.0,0.0,24.93,0.0
2594,0.0,0.0,22.64,0.0
4165,5.0,0.05,19.73,2.02
3032,0.0,0.0,23.76,0.0
3580,5.0,0.05,23.3,2.39
2833,5.0,0.05,14.89,1.52
3473,0.0,0.0,24.98,0.0
138,0.0,0.0,18.98,0.0
2181,0.0,0.0,22.03,0.0
2129,0.0,0.0,15.11,0.0
3178,0.0,0.0,16.52,0.0
4378,0.0,0.0,20.15,0.0
4262,5.0,0.05,23.94,2.45
4345,5.0,0.05,15.83,1.62
1332,0.0,0.0,16.76,0.0
2018,0.0,0.0,24.24,0.0
2483,0.0,0.0,21.31,0.0
1359,0.0,0.0,23.03,0.0
1330,0.0,0.0,22.55,0.0
2151,15.0,0.15,15.37,4.69
2123,10.0,0.1,8.39,1.71
3982,5.0,0.05,15.8,1.62
1253,0.0,0.0,20.9,0.0
3279,0.0,0.0,14.36,0.0
3375,0.0,0.0,18.2,0.0
2815,30.0,0.3,4.92,2.96
1849,5.0,0.05,10.24,1.05
3038,0.0,0.0,11.33,0.0
389,0.0,0.0,19.81,0.0
236,0.0,0.0,17.73,0.0
1078,5.0,0.05,16.6,1.7
1985,15.0,0.15,12.15,3.71
4364,5.0,0.05,11.13,1.14
3963,5.0,0.05,17.36,1.78
771,0.0,0.0,23.4,0.0
2166,0.0,0.0,23.79,0.0
674,0.0,0.0,19.6,0.0
250,10.0,0.1,15.83,3.23
1575,5.0,0.05,16.47,1.68
3420,0.0,0.0,22.21,0.0
2082,0.0,0.0,25.59,0.0
1824,0.0,0.0,24.24,0.0
717,0.0,0.0,23.97,0.0
4679,20.0,0.2,14.31,5.83
2049,0.0,0.0,26.29,0.0
4179,10.0,0.1,11.64,2.37
2725,5.0,0.05,14.9,1.52
4532,30.0,0.3,13.43,8.13
1461,0.0,0.0,21.57,0.0
1669,10.0,0.1,16.99,3.47
2757,0.0,0.0,17.58,0.0
2001,0.0,0.0,18.68,0.0
405,0.0,0.0,23.0,0.0
385,0.0,0.0,23.93,0.0
4503,0.0,0.0,7.02,0.0
2153,0.0,0.0,23.1,0.0
1634,10.0,0.1,13.12,2.68
4597,5.0,0.05,24.03,2.46
3926,5.0,0.05,16.96,1.74
4159,0.0,0.0,17.83,0.0
224,10.0,0.1,12.72,2.6
2194,10.0,0.1,16.82,3.43
3137,5.0,0.05,19.36,1.98
1825,5.0,0.05,13.91,1.43
4611,5.0,0.05,13.29,1.36
798,0.0,0.0,18.74,0.0
2872,0.0,0.0,19.73,0.0
10,0.0,0.0,16.86,0.0
1945,5.0,0.05,19.17,1.96
1839,5.0,0.05,24.46,2.51
256,0.0,0.0,17.88,0.0
4519,5.0,0.05,18.11,1.85
1582,10.0,0.1,14.89,3.03
2957,0.0,0.0,19.93,0.0
925,10.0,0.1,14.76,3.01
4440,0.0,0.0,15.2,0.0
2509,0.0,0.0,15.87,0.0
3776,15.0,0.15,11.38,3.47
4137,0.0,0.0,19.4,0.0
2780,25.0,0.25,12.5,6.34
540,5.0,0.05,16.41,1.68
2746,0.0,0.0,15.94,0.0
4509,0.0,0.0,11.59,0.0
4582,0.0,0.0,15.79,0.0
1146,0.0,0.0,18.7,0.0
668,5.0,0.05,18.42,1.89
3020,0.0,0.0,14.54,0.0
358,5.0,0.05,17.69,1.81
2832,10.0,0.1,20.44,4.17
2784,10.0,0.1,20.2,4.13
1354,0.0,0.0,16.12,0.0
471,10.0,0.1,15.26,3.11
2704,0.0,0.0,11.85,0.0
3331,0.0,0.0,17.68,0.0
3638,0.0,0.0,21.7,0.0
1397,0.0,0.0,24.94,0.0
3585,0.0,0.0,20.59,0.0
4758,0.0,0.0,23.25,0.0
3377,0.0,0.0,19.13,0.0
1257,5.0,0.05,21.79,2.23
